"code NSF";"code scolarité";"sigle type formation";"libellé type formation";"libellé formation principal";"sigle formation";durée;"niveau de sortie indicatif";"code RNCP";"niveau de certification";"libellé niveau de certification";tutelle;"URL et ID Onisep";domaine/sous-domaine
241;40124106;BMA;"brevet des métiers d'art";"BMA Arts et techniques du tapis et de la tapisserie de lisse option C tapis de savonnerie";;"2 ans";"Bac ou équivalent";4002;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.5297;"arts, culture, artisanat/artisanat d'art"
241;26N24101;;"formation d'école spécialisée";"Chef de produits textiles mode cuir";ISTA;"3 ans";"Bac + 5";35539;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3130;"matières premières, fabrication, industries/matériaux souples | matières premières, fabrication, industries/textile, habillement"
241;;"mastère spé.";"mastère spécialisé";"mastère spé. Ingénierie textile : spécialités éco-conception et Supply Chain textile habillement (ENSISA)";;"1 an";"Bac + 6";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2119;"matières premières, fabrication, industries/études et développement | matières premières, fabrication, industries/génie industriel | logistique, transport/logistique | matières premières, fabrication, industries/textile, habillement"
241;40124106;BMA;"brevet des métiers d'art";"BMA Arts et techniques du tapis et de la tapisserie de lisse option E rentraiture de tapisserie";;"2 ans";"Bac ou équivalent";4005;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.5298;"arts, culture, artisanat/artisanat d'art | arts, culture, artisanat/arts appliqués | arts, culture, artisanat/restauration d'art"
241;32024112;BTS;"brevet de technicien supérieur";"BTS innovation textile option B traitements";;"2 ans";"Bac + 2";37962;3;"niveau 5 (bac + 2)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.6084;"matières premières, fabrication, industries/textile, habillement"
241;50024131;CAP;"certificat d'aptitude professionnelle";"CAP Arts de la dentelle option aiguille";;"2 ans";"CAP ou équivalent";35640;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.5792;"matières premières, fabrication, industries/textile, habillement"
242;;FCIL;"formation complémentaire d'initiative locale";"FCIL Couture et art";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2055;"matières premières, fabrication, industries/textile, habillement"
242;;;"formation d'école spécialisée";"créateur de mode";;"3 ans";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7674;"arts, culture, artisanat/arts graphiques"
242;;;"formation d'école spécialisée";"Haute couture - Designer artistique";;"1 an";"Bac + 4";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2521;"arts, culture, artisanat/arts graphiques"
242;;;"formation d'école spécialisée";"créateur de mode lingerie - corseterie et balnéaire";;"1 an";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8248;"arts, culture, artisanat/arts graphiques"
242;;;"formation d'école spécialisée";"Global Fashion";;"3 ans";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3357;"commerce, marketing, vente/achat, approvisionnement | arts, culture, artisanat/arts graphiques"
242;40124108;BMA;"brevet des métiers d'art";"BMA Arts de la dentelle option aiguilles";;"2 ans";"Bac ou équivalent";38395;4;"niveau 4 (bac ou équivalent)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9679;"matières premières, fabrication, industries/textile, habillement"
242;;;"formation d'école spécialisée";"Créateur de mode";;"2 ans";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9391;"arts, culture, artisanat/arts graphiques"
242;26X24210;;"formation d'école spécialisée";"styliste modéliste concepteur de mode (Supdemod)";;"3 ans";"Bac + 3";37081;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8298;"arts, culture, artisanat/arts graphiques"
242;;;"formation d'école spécialisée";"spécialisation création de marque";;"1 an";"Bac + 4";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.981;"matières premières, fabrication, industries/textile, habillement"
242;26X24207;;"formation d'école spécialisée";"modéliste concepteur";;"3 ans";"Bac + 3";34791;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7697;"matières premières, fabrication, industries/textile, habillement"
242;;;"formation d'école spécialisée";"Bachelor design de mode";;"3 ans";"Bac + 3";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2260;"arts, culture, artisanat/arts graphiques"
242;26X24208;;"formation d'école spécialisée";"Styliste de mode (Esimode)";;"4 ans";"Bac + 4";35097;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7095;"arts, culture, artisanat/arts graphiques"
242;26X24201;;"formation d'école spécialisée";"styliste designer de modes";;"3 ans";"Bac + 3";37651;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9193;"arts, culture, artisanat/arts graphiques"
242;15524201;;"formation d'école spécialisée";"Diplôme de Grand établissement - Mode et matière";;"2 ans";"Bac + 5";34746;1;"niveau 7 (bac + 5)";"Ministère de la Culture et de la communication";https://www.onisep.fr/http/redirection/formation/slug/FOR.1895;"arts, culture, artisanat/arts graphiques"
242;16X24204;;"formation d'école spécialisée";"Manager du développement international mode et luxe";;"2 ans";"Bac + 5";36380;1;"niveau 7 (bac + 5)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7857;"arts, culture, artisanat/arts graphiques | commerce, marketing, vente/marketing, vente"
242;;FCIL;"formation complémentaire d'initiative locale";"FCIL Lingerie Homewear";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1741;"matières premières, fabrication, industries/textile, habillement"
242;;;"formation d'école spécialisée";"designer créateur de mode";;"3 ans";"Bac + 3";37821;2;"niveau 6 (bac + 3)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9216;"arts, culture, artisanat/arts graphiques"
242;45024216;BP;"brevet professionnel";"BP vêtement sur mesure option B tailleur homme";;"2 ans";"Bac ou équivalent";37937;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.5450;"matières premières, fabrication, industries/textile, habillement"
242;16C24201;;"formation d'école spécialisée";"Expert du développement et de l'industrialisation de produits de mode et d'habillement";;"2 ans";"Bac + 5";35416;1;"niveau 7 (bac + 5)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2061;"arts, culture, artisanat/arts graphiques | matières premières, fabrication, industries/textile, habillement"
242;50024240;CAP;"certificat d'aptitude professionnelle";"CAP Métiers de la mode - vêtement flou";;"2 ans";"CAP ou équivalent";37245;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.1720;"arts, culture, artisanat/arts graphiques | matières premières, fabrication, industries/matériaux souples | matières premières, fabrication, industries/textile, habillement"
242;50024231;CAP;"certificat d'aptitude professionnelle";"CAP Arts du tapis et de la tapisserie de lisse";;"2 ans";"CAP ou équivalent";520;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.540;"arts, culture, artisanat/artisanat d'art"
242;13524001;;master;"master mention mode";;"2 ans";"Bac + 5";34427;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4643;"arts, culture, artisanat/arts graphiques"
242;16X24001;;"formation d'école spécialisée";"Manager international en industries du luxe et de la mode";;"2 ans";"Bac + 5";35153;1;"niveau 7 (bac + 5)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9968;"arts, culture, artisanat/arts graphiques | matières premières, fabrication, industries/textile, habillement"
243;;FCIL;"formation complémentaire d'initiative locale";"FCIL Maroquinerie de luxe";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.4586;"matières premières, fabrication, industries/textile, habillement"
243;50024319;CAP;"certificat d'aptitude professionnelle";"CAP Vêtement de peau";;"2 ans";"CAP ou équivalent";37250;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.1504;"matières premières, fabrication, industries/matériaux souples | matières premières, fabrication, industries/textile, habillement"
243;50024322;CAP;"certificat d'aptitude professionnelle";"CAP Maroquinerie";;"2 ans";"CAP ou équivalent";37900;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.9902;"arts, culture, artisanat/artisanat d'art | arts, culture, artisanat/arts graphiques | matières premières, fabrication, industries/textile, habillement"
243;40024303;;"baccalauréat professionnel";"bac pro métiers du cuir option sellerie garnissage";;"3 ans";"Bac ou équivalent";37230;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.6088;"matières premières, fabrication, industries/textile, habillement"
250;;;"formation d'école spécialisée";"Atlantic Master in Ship Operations and Naval Engineering (pour étudiants internationaux)";;"2 ans";"Bac + 5";;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4170;"mécanique/construction navale | armée, sécurité/défense publique | matières premières, fabrication, industries/génie industriel"
"251 | 250 | 200";17025125;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École polytechnique universitaire de l'université de Tours spécialité mécanique et génie mécanique en partenariat avec l'ITII Val de Loire";Polytech;"3 ans";"Bac + 5";29671;1;"niveau 7 (bac + 5)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.6833;"matières premières, fabrication, industries/matériaux | mécanique/mécanique (généralités)"
250;25025024;;"licence professionnelle";"licence pro mention métiers de l'électricité et de l'énergie";;"1 an";"Bac + 3";30117;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.4770;"électricité, électronique, robotique/électrotechnique | environnement, énergies, propreté/énergies"
250;46125003;"MC (futur CS)";"mention complémentaire (futur CS)";"MC (futur CS) opérateur polyvalent en interventions subaquatiques";;"1 an";"Bac ou équivalent";36816;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.7342;"mécanique/construction navale | armée, sécurité/défense publique | agriculture, animaux/pêche | logistique, transport/transport"
250;1702510F;;"diplôme d'ingénieur";"diplôme d'ingénieur du CNAM spécialité spécialité mécanique en partenariat avec l'ITII Ile-de-France";EICnam;"3 ans";"Bac + 5";37360;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.9000;"matières premières, fabrication, industries/génie industriel | mécanique/mécanique (généralités)"
128;;;"formation d'école spécialisée";"Diplôme de premier cycle de l'université Paris-Dauphine mention droit";;"3 ans";"Bac + 3";25257;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.7333;"économie, droit, politique/droit (généralités)"
128;1351280M;;master;"master mention droit des collectivités territoriales";;"2 ans";"Bac + 5";38163;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.9747;"économie, droit, politique/droit public"
128;13534013;;master;"master mention politiques publiques";;"2 ans";"Bac + 5";38177;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.9757;"économie, droit, politique/sciences politiques"
128;;;"formation d'école spécialisée";"Certificat de recherche approfondie";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1597;"économie, droit, politique/droit international"
128;;;"préparation aux concours de la fonction publique";"Préparation aux concours de catégorie A de l'administration pénitentiaire";;"1 an";"Bac + 4";;0;"non inscrit au RNCP";"Ministère de la Justice";https://www.onisep.fr/http/redirection/formation/slug/FOR.1408;"économie, droit, politique/droit (généralités)"
